#SYMBOL,SYSTEM,TYPE,MOMENT,ID,ACTION,PRICE,VOLUME,ID_DEAL,PRICE_DEAL
SiZ4,F,S,20240930185801433,1892949931690295297,1,95315.00000,10,,
SiZ4,F,B,20240930185801433,1892949931690295298,1,86100.00000,1,,
SiZ4,F,B,20240930185801433,1892949931690295299,1,89530.00000,2,,
SiZ4,F,B,20240930185801433,1892949931690295300,1,90800.00000,1,,
SiZ4,F,S,20240930185801433,1892949931690295301,1,94000.00000,1,,
SiZ4,F,S,20240930185801433,1892949931690295302,1,95500.00000,1,,
SiZ4,F,B,20240930185801433,1892949931690295303,1,90656.00000,1,,
SiZ4,F,B,20240930185801433,1892949931690295304,1,91232.00000,80,,
SiZ4,F,B,20240930185801437,1892949931690295305,1,90800.00000,1,,
SiZ4,F,S,20240930185801437,1892949931690295308,1,93821.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295311,1,91300.00000,7,,
SiZ4,F,S,20240930185801437,1892949931690295312,1,94906.00000,25,,
SiZ4,F,B,20240930185801437,1892949931690295313,1,90807.00000,50,,
SiH5,F,B,20240930185801437,1892949931690295314,1,92000.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295315,1,92005.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295316,1,91502.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295317,1,91770.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295318,1,92200.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295319,1,92498.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295320,1,91222.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295322,1,92021.00000,90,,
SiZ4,F,B,20240930185801437,1892949931690295323,1,92347.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295324,1,92109.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295325,1,91200.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295326,1,92555.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295327,1,92551.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295328,1,92460.00000,1,,
SiZ4,F,B,20240930185801437,1892949931690295329,1,92451.00000,1,,
SiZ4,F,B,20240930185801470,1892949931690295330,1,90627.00000,1,,
SiZ4,F,S,20240930185801470,1892949931690295331,1,94007.00000,1,,
SiU6,F,S,20240930185801470,1892949931690295332,1,108909.00000,5,,
SiM6,F,B,20240930185801470,1892949931690295333,1,97007.00000,9,,
SiU5,F,B,20240930185801470,1892949931690295334,1,93000.00000,7,,
SiM5,F,B,20240930185801470,1892949931690295335,1,91504.00000,1,,
SiZ4,F,B,20240930185801473,1892949931690295336,1,92000.00000,6,,
SiZ4,F,B,20240930185801473,1892949931690295339,1,91000.00000,1,,
SiZ4,F,S,20240930185801473,1892949931690295340,1,95730.00000,1,,
SiZ4,F,S,20240930185801473,1892949931690295341,1,97566.00000,1,,
SiZ4,F,S,20240930185801473,1892949931690295344,1,93200.00000,1,,
SiZ4,F,B,20240930185801483,1892949931690295345,1,92220.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295346,1,92210.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295347,1,92200.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295348,1,92190.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295349,1,92180.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295350,1,92170.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295351,1,92160.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295352,1,92150.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295353,1,92140.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295354,1,92130.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295355,1,92120.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295356,1,92110.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295357,1,92100.00000,5,,
SiZ4,F,B,20240930185801483,1892949931690295358,1,92090.00000,5,,
SiZ4,F,S,20240930185801483,1892949931690295359,1,94057.00000,1,,
SiZ4,F,B,20240930185801483,1892949931690295360,1,92511.00000,2,,
SiZ4,F,B,20240930185801483,1892949931690295361,1,92411.00000,2,,
SiZ4,F,B,20240930185801483,1892949931690295362,1,91503.00000,3,,
SiZ4,F,B,20240930185801483,1892949931690295363,1,92411.00000,2,,
SiZ4,F,B,20240930185801483,1892949931690295364,1,92521.00000,2,,
SiZ4,F,B,20240930185801483,1892949931690295365,1,92421.00000,3,,
SiZ4,F,B,20240930185801483,1892949931690295366,1,92151.00000,2,,
SiZ4,F,B,20240930185801483,1892949931690295367,1,92111.00000,2,,
SiZ4,F,B,20240930185801483,1892949931690295368,1,90758.00000,1,,
SiU6,F,S,20240930185801493,1892949931690295369,1,106690.00000,3,,
SiU6,F,S,20240930185801493,1892949931690295370,1,108120.00000,2,,
SiH6,F,S,20240930185801493,1892949931690295371,1,103746.00000,7,,
SiZ4,F,B,20240930185801503,1892949931690295375,1,92700.00000,1,,
SiZ4,F,S,20240930185801513,1892949931690295378,1,93305.00000,1,,
SiZ4,F,B,20240930185801513,1892949931690295379,1,92765.00000,1,,
SiZ4,F,S,20240930185801513,1892949931690295380,1,93100.00000,1,,
SiZ4,F,B,20240930185801513,1892949931690295382,1,91901.00000,3,,
SiZ4,F,B,20240930185801513,1892949931690295383,1,92121.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295384,1,92392.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295385,1,92414.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295386,1,92431.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295387,1,92471.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295388,1,92501.00000,2,,
SiZ4,F,S,20240930185801513,1892949931690295389,1,93238.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295390,1,92750.00000,5,,
SiZ4,F,B,20240930185801513,1892949931690295391,1,92091.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295392,1,92151.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295393,1,92302.00000,1,,
SiZ4,F,S,20240930185801513,1892949931690295396,1,93138.00000,2,,
SiZ4,F,B,20240930185801513,1892949931690295398,1,92500.00000,5,,
SiZ4,F,B,20240930185801513,1892949931690295399,1,92500.00000,1,,
SiZ4,F,B,20240930185801517,1892949931690295400,1,92450.00000,1,,
SiZ4,F,B,20240930185801517,1892949931690295401,1,92550.00000,1,,
SiZ4,F,S,20240930185801517,1892949931690295402,1,93150.00000,1,,
SiZ4,F,B,20240930185801517,1892949931690295403,1,92363.00000,8,,
SiZ4,F,S,20240930185801523,1892949931690295405,1,93370.00000,100,,
GZZ4,F,B,20240930185801523,1896046156434112513,1,12850.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112514,1,12920.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112515,1,12910.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112516,1,12900.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112517,1,12890.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112518,1,12880.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112519,1,12870.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112520,1,12860.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112521,1,12840.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112522,1,12830.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112523,1,12820.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112524,1,12810.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112525,1,12800.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112526,1,12790.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112527,1,12930.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112528,1,13675.00000,1,,
GZZ4,F,B,20240930185801523,1896046156434112529,1,12940.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112530,1,12950.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112531,1,12960.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112532,1,13861.00000,1,,
GZZ4,F,B,20240930185801523,1896046156434112533,1,12970.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112534,1,12980.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112535,1,12990.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112536,1,13000.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112537,1,13010.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112538,1,13020.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112539,1,13030.00000,5,,
GZH5,F,B,20240930185801523,1896046156434112540,1,13700.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112541,1,13040.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112542,1,13050.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112543,1,13239.00000,1,,
GZZ4,F,B,20240930185801523,1896046156434112544,1,13060.00000,5,,
GZZ4,F,B,20240930185801523,1896046156434112545,1,13801.00000,1,,
GZZ4,F,B,20240930185801523,1896046156434112546,1,13400.00000,1,,
GZZ4,F,B,20240930185801523,1896046156434112548,1,13603.00000,1,,
GZZ4,F,B,20240930185801527,1896046156434112549,1,13899.00000,1,,
GZZ4,F,B,20240930185801527,1896046156434112550,1,13496.00000,1,,
GZZ4,F,B,20240930185801527,1896046156434112551,1,13070.00000,5,,
GZZ4,F,B,20240930185801527,1896046156434112552,1,14001.00000,1,,
GZZ4,F,B,20240930185801527,1896046156434112553,1,14013.00000,1,,
GZZ4,F,B,20240930185801527,1896046156434112554,1,14200.00000,10,,
GZZ4,F,B,20240930185801527,1896046156434112555,1,14200.00000,10,,
GZZ4,F,B,20240930185801527,1896046156434112556,1,14000.00000,1,,
GZZ4,F,B,20240930185801527,1896046156434112557,1,14200.00000,1,,
GZZ4,F,S,20240930185801527,1896046156434112558,1,15300.00000,5,,
GZH5,F,B,20240930185801527,1896046156434112559,1,14200.00000,5,,
GZZ4,F,B,20240930185801527,1896046156434112560,1,14100.00000,1,,
GZZ4,F,S,20240930185801547,1896046156434112563,1,15700.00000,4,,
GZZ4,F,B,20240930185801557,1896046156434112565,1,13971.00000,1,,
GZZ4,F,S,20240930185801557,1896046156434112568,1,15515.00000,20,,
GZZ4,F,B,20240930185801557,1896046156434112569,1,13986.00000,1,,
GZZ4,F,B,20240930185801557,1896046156434112570,1,14300.00000,5,,
GZZ4,F,B,20240930185801557,1896046156434112571,1,14300.00000,5,,
GZZ4,F,B,20240930185801557,1896046156434112572,1,14300.00000,1,,
GZZ4,F,B,20240930185801557,1896046156434112573,1,13625.00000,1,,
GZZ4,F,B,20240930185801557,1896046156434112574,1,13550.00000,1,,
GZZ4,F,B,20240930185801567,1896046156434112575,1,14400.00000,1,,
GZZ4,F,S,20240930185801567,1896046156434112576,1,15100.00000,100,,
GZZ4,F,S,20240930185801567,1896046156434112577,1,15200.00000,100,,
GZZ4,F,S,20240930185801577,1896046156434112578,1,15158.00000,2,,
GZZ4,F,B,20240930185801577,1896046156434112579,1,14500.00000,5,,
GZZ4,F,B,20240930185801577,1896046156434112580,1,14500.00000,5,,
GZZ4,F,B,20240930185801577,1896046156434112581,1,14400.00000,5,,
GZZ4,F,B,20240930185801577,1896046156434112582,1,14400.00000,5,,
GZZ4,F,S,20240930185801577,1896046156434112583,1,15496.00000,1,,
GZZ4,F,S,20240930185801577,1896046156434112584,1,15700.00000,1,,
GZZ4,F,S,20240930185801577,1896046156434112585,1,15151.00000,1,,
GZZ4,F,S,20240930185801577,1896046156434112586,1,15329.00000,1,,
GZZ4,F,S,20240930185801577,1896046156434112587,1,15000.00000,1,,
GZZ4,F,S,20240930185801577,1896046156434112588,1,15053.00000,5,,
GZZ4,F,S,20240930185801577,1896046156434112589,1,14900.00000,5,,
GZZ4,F,S,20240930185801577,1896046156434112590,1,14900.00000,5,,
GZZ4,F,B,20240930185801577,1896046156434112591,1,14423.00000,20,,
GZZ4,F,S,20240930185801587,1896046156434112592,1,15005.00000,5,,
GZZ4,F,S,20240930185801587,1896046156434112593,1,14800.00000,5,,
GZZ4,F,S,20240930185801587,1896046156434112594,1,14800.00000,5,,
GZZ4,F,S,20240930185801587,1896046156434112595,1,14900.00000,1,,
GZZ4,F,S,20240930185801587,1896046156434112596,1,15019.00000,2,,
GZZ4,F,B,20240930185801587,1896046156434112597,1,14354.00000,1,,
GZZ4,F,B,20240930185801587,1896046156434112598,1,14501.00000,1,,
GZZ4,F,B,20240930185801590,1896046156434112599,1,14219.00000,1,,
GZZ4,F,S,20240930185801590,1896046156434112600,1,14700.00000,5,,
GZZ4,F,S,20240930185801590,1896046156434112601,1,14700.00000,5,,
GZZ4,F,S,20240930185801597,1896046156434112602,1,15396.00000,1,,
GZZ4,F,B,20240930185801597,1896046156434112603,1,14015.00000,3,,
GZZ4,F,S,20240930185801597,1896046156434112604,1,14804.00000,1,,
GZZ4,F,S,20240930185801597,1896046156434112605,1,14651.00000,1,,
GZZ4,F,S,20240930185801597,1896046156434112606,1,15249.00000,4,,
GZZ4,F,S,20240930185801597,1896046156434112607,1,14847.00000,1,,
GZZ4,F,S,20240930185801597,1896046156434112608,1,14800.00000,1,,
GZZ4,F,S,20240930185801597,1896046156434112609,1,14970.00000,1,,
GZZ4,F,S,20240930185801600,1896046156434112610,1,15444.00000,1,,
GZZ4,F,S,20240930185801600,1896046156434112611,1,14800.00000,300,,
LKM5,F,S,20240930185801610,1918845629547675649,1,76579.00000,1,,
LKZ4,F,B,20240930185801610,1918845629547675650,1,65000.00000,1,,
LKZ4,F,B,20240930185801610,1918845629547675651,1,67000.00000,1,,
LKH5,F,S,20240930185801610,1918845629547675652,1,72500.00000,1,,
LKM5,F,B,20240930185801610,1918845629547675653,1,66007.00000,1,,
LKM5,F,B,20240930185801610,1918845629547675654,1,66690.00000,1,,
LKM5,F,S,20240930185801620,1918845629547675655,1,77388.00000,1,,
RIZ4,F,B,20240930185801623,1925038079035310086,1,94660.00000,3,,
RIZ4,F,B,20240930185801623,1925038079035310087,1,95150.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310088,1,105000.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310089,1,103250.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310090,1,103750.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310091,1,104250.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310092,1,102780.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310093,1,101880.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310094,1,102520.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310095,1,102920.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310096,1,103330.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310097,1,101830.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310098,1,101830.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310099,1,101830.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310100,1,101750.00000,2,,
RIZ4,F,S,20240930185801623,1925038079035310101,1,101650.00000,1,,
RIZ4,F,S,20240930185801623,1925038079035310102,1,103000.00000,1,,
RIZ4,F,B,20240930185801623,1925038079035310105,1,99000.00000,1,,
RIZ4,F,B,20240930185801623,1925038079035310106,1,98500.00000,1,,
RIZ4,F,B,20240930185801623,1925038079035310107,1,99500.00000,1,,
RIZ4,F,S,20240930185801630,1925038079035310115,1,101490.00000,1,,
RIZ4,F,B,20240930185801653,1925038079035310116,1,97310.00000,1,,
RIM6,F,S,20240930185801653,1925038079035310117,1,114630.00000,1,,
RIZ4,F,S,20240930185801663,1925038079035310120,1,102920.00000,1,,
RIZ4,F,B,20240930185801663,1925038079035310121,1,96130.00000,30,,
RIZ4,F,B,20240930185801663,1925038079035310122,1,98500.00000,1,,
RIZ4,F,S,20240930185801663,1925038079035310123,1,106780.00000,1,,
RIZ4,F,S,20240930185801663,1925038079035310124,1,103530.00000,1,,
SiZ4,F,S,20240930185801663,1892949931690295406,1,93471.00000,16,,
SiZ4,F,B,20240930185801663,1892949931690295407,1,90160.00000,1,,
SiH5,F,S,20240930185801663,1892949931690295408,1,98800.00000,3,,
SiZ4,F,S,20240930185801663,1892949931690295409,1,96600.00000,2,,
SiH5,F,S,20240930185801663,1892949931690295410,1,99480.00000,2,,
SiZ4,F,S,20240930185801663,1892949931690295411,1,97400.00000,3,,
RIZ4,F,S,20240930185801670,1925038079035310125,1,101400.00000,1,,
RIZ4,F,S,20240930185801670,1925038079035310126,1,105060.00000,1,,
RIZ4,F,S,20240930185801673,1925038079035310127,1,101140.00000,1,,
RIZ4,F,S,20240930185801673,1925038079035310128,1,100940.00000,1,,
RIZ4,F,S,20240930185801673,1925038079035310129,1,101000.00000,1,,
RIZ4,F,S,20240930185801673,1925038079035310130,1,100500.00000,1,,
RIZ4,F,S,20240930185801683,1925038079035310131,1,100490.00000,40,,
RIZ4,F,S,20240930185801683,1925038079035310132,1,100980.00000,10,,
RIZ4,F,B,20240930185801683,1925038079035310133,1,99750.00000,1,,
RIZ4,F,S,20240930185801683,1925038079035310134,1,101200.00000,1,,
GDZ4,F,B,20240930185801683,1936578553080446978,1,2595.00000,1,,
GDZ4,F,B,20240930185801683,1936578553080446979,1,2610.10000,20,,
GDZ4,F,B,20240930185801683,1936578553080446980,1,2620.30000,20,,
GDZ4,F,B,20240930185801683,1936578553080446981,1,2639.70000,15,,
GDZ4,F,B,20240930185801683,1936578553080446982,1,2655.80000,15,,
GDZ4,F,B,20240930185801683,1936578553080446983,1,2612.40000,1,,
GDZ4,F,B,20240930185801683,1936578553080446984,1,2625.10000,1,,
GDZ4,F,B,20240930185801683,1936578553080446985,1,2629.40000,1,,
GDZ4,F,B,20240930185801683,1936578553080446986,1,2617.70000,1,,
GDZ4,F,B,20240930185801683,1936578553080446987,1,2668.80000,20,,
GDZ4,F,B,20240930185801683,1936578553080446988,1,2683.20000,1,,
GDZ4,F,B,20240930185801683,1936578553080446989,1,2686.40000,1,,
GDZ4,F,B,20240930185801683,1936578553080446990,1,2650.00000,1,,
GDZ4,F,B,20240930185801683,1936578553080446991,1,2684.70000,15,,
GDZ4,F,S,20240930185801683,1936578553080446992,1,2748.40000,10,,
GDZ4,F,S,20240930185801683,1936578553080446994,1,2740.00000,20,,
GDZ4,F,B,20240930185801683,1936578553080446995,1,2691.40000,2,,
GDZ4,F,S,20240930185801683,1936578553080446996,1,2737.30000,25,,
GDZ4,F,S,20240930185801707,1936578553080446997,1,2739.00000,1,,
GDZ4,F,S,20240930185801707,1936578553080446998,1,2764.40000,1,,
GDZ4,F,S,20240930185801707,1936578553080446999,1,2774.40000,1,,
GDZ4,F,B,20240930185801713,1936578553080447000,1,2649.20000,1,,
GDH5,F,B,20240930185801717,1936578553080447001,1,2678.10000,1,,
GDZ4,F,B,20240930185801717,1936578553080447002,1,2675.10000,1,,
GDZ4,F,B,20240930185801717,1936578553080447003,1,2635.70000,6,,
GDZ4,F,S,20240930185801717,1936578553080447004,1,2729.00000,9,,
GDH5,F,B,20240930185801717,1936578553080447005,1,2712.20000,1,,
GDZ4,F,S,20240930185801723,1936578553080447006,1,2714.90000,6,,
GDZ4,F,B,20240930185801723,1936578553080447007,1,2669.70000,2,,
GDZ4,F,B,20240930185801723,1936578553080447008,1,2685.00000,1,,
GDZ4,F,S,20240930185801723,1936578553080447009,1,2710.90000,10,,
GDZ4,F,S,20240930185801723,1936578553080447010,1,2720.90000,10,,
SiZ4,F,S,20240930185801723,1892949931690295412,1,93708.00000,1,,
SiZ4,F,S,20240930185801723,1892949931690295413,1,97432.00000,1,,
SiZ4,F,B,20240930185801723,1892949931690295414,1,90300.00000,6,,
GDZ4,F,S,20240930185801723,1936578553080447011,1,2730.90000,10,,
GDZ4,F,S,20240930185801723,1936578553080447012,1,2740.90000,10,,
GDZ4,F,S,20240930185801723,1936578553080447013,1,2750.90000,10,,
GDZ4,F,B,20240930185801727,1936578553080447014,1,2674.90000,8,,
GDZ4,F,B,20240930185801727,1936578553080447015,1,2660.10000,10,,
GDZ4,F,S,20240930185801727,1936578553080447016,1,2715.60000,1,,
GDZ4,F,B,20240930185801727,1936578553080447017,1,2695.20000,1,,
GDZ4,F,S,20240930185801727,1936578553080447018,1,2743.70000,1,,
GDZ4,F,S,20240930185801727,1936578553080447019,1,2746.70000,1,,
GDZ4,F,S,20240930185801733,1936578553080447020,1,2708.20000,1,,
GDZ4,F,S,20240930185801733,1936578553080447021,1,2708.80000,1,,
GDZ4,F,S,20240930185801733,1936578553080447022,1,2714.40000,2,,
GDZ4,F,S,20240930185801733,1936578553080447023,1,2709.80000,2,,
GDZ4,F,S,20240930185801733,1936578553080447024,1,2728.60000,2,,
GDZ4,F,B,20240930185801733,1936578553080447025,1,2659.00000,4,,
GDZ4,F,S,20240930185801737,1936578553080447026,1,2715.10000,1,,
GDZ4,F,B,20240930185801737,1936578553080447027,1,2678.60000,10,,
GDZ4,F,S,20240930185801737,1936578553080447028,1,2726.30000,1,,
RNM5,F,B,20240930185801737,1937141503033868289,1,44891.00000,1,,
RNH6,F,B,20240930185801737,1937141503033868290,1,48759.00000,1,,
RNM5,F,B,20240930185801737,1937141503033868291,1,45135.00000,1,,
RNM5,F,B,20240930185801737,1937141503033868292,1,46468.00000,1,,
RNZ5,F,B,20240930185801737,1937141503033868293,1,48133.00000,1,,
RNZ5,F,B,20240930185801737,1937141503033868294,1,49217.00000,1,,
RNH6,F,B,20240930185801737,1937141503033868295,1,49610.00000,1,,
RNH6,F,B,20240930185801737,1937141503033868296,1,50997.00000,1,,
RNM6,F,B,20240930185801737,1937141503033868297,1,50382.00000,1,,
RNM6,F,B,20240930185801737,1937141503033868298,1,51706.00000,1,,
RNZ5,F,B,20240930185801737,1937141503033868299,1,51052.00000,1,,
RNM6,F,B,20240930185801737,1937141503033868300,1,52997.00000,1,,
RNZ4,F,B,20240930185801737,1937141503033868301,1,51800.00000,1,,
RNZ4,F,B,20240930185801737,1937141503033868302,1,51940.00000,2,,
RNZ5,F,S,20240930185801737,1937141503033868303,1,66772.00000,1,,
RNZ5,F,S,20240930185801737,1937141503033868304,1,67369.00000,1,,
RNM5,F,S,20240930185801737,1937141503033868305,1,63352.00000,1,,
RNH6,F,S,20240930185801737,1937141503033868306,1,67950.00000,1,,
RNM5,F,S,20240930185801737,1937141503033868307,1,62361.00000,1,,
RNH5,F,B,20240930185801737,1937141503033868308,1,53000.00000,1,,
RNH6,F,S,20240930185801737,1937141503033868309,1,68724.00000,1,,
RNZ5,F,S,20240930185801737,1937141503033868310,1,66155.00000,1,,
RNM6,F,S,20240930185801737,1937141503033868311,1,69474.00000,1,,
RNM6,F,S,20240930185801737,1937141503033868312,1,68813.00000,1,,
RNM5,F,S,20240930185801737,1937141503033868313,1,61536.00000,1,,
MTZ4,F,S,20240930185801747,1947556077172162561,1,22400.00000,3,,
MTH5,F,B,20240930185801747,1947556077172162562,1,22000.00000,3,,
MTZ4,F,B,20240930185801753,1947556077172162563,1,21451.00000,1,,
SVZ4,F,B,20240930185801777,1951778201822822401,1,28.50000,1,,
SVZ4,F,B,20240930185801777,1951778201822822402,1,30.30000,1,,
SVZ4,F,B,20240930185801777,1951778201822822403,1,30.50000,1,,
SVZ4,F,B,20240930185801777,1951778201822822404,1,31.00000,1,,
SVM5,F,B,20240930185801777,1951778201822822405,1,31.60000,1,,
SVZ4,F,B,20240930185801777,1951778201822822406,1,31.00000,1,,
SVZ4,F,B,20240930185801777,1951778201822822407,1,30.75000,1,,
SVZ4,F,B,20240930185801777,1951778201822822408,1,30.26000,1,,
SVZ4,F,B,20240930185801777,1951778201822822409,1,30.00000,2,,
SVM5,F,B,20240930185801777,1951778201822822410,1,32.74000,1,,
SVM5,F,B,20240930185801777,1951778201822822411,1,32.61000,1,,
SVZ4,F,B,20240930185801777,1951778201822822412,1,30.40000,1,,
SVH5,F,B,20240930185801777,1951778201822822413,1,31.76000,1,,
SVZ4,F,B,20240930185801777,1951778201822822414,1,31.25000,1,,
SVZ4,F,B,20240930185801777,1951778201822822415,1,31.50000,1,,
SVZ4,F,B,20240930185801777,1951778201822822416,1,31.75000,1,,
SVZ4,F,B,20240930185801777,1951778201822822417,1,31.80000,100,,
SVZ4,F,B,20240930185801777,1951778201822822418,1,31.70000,100,,
SVZ4,F,B,20240930185801777,1951778201822822419,1,31.60000,100,,
SVZ4,F,B,20240930185801777,1951778201822822420,1,31.50000,100,,
SVZ4,F,B,20240930185801777,1951778201822822421,1,31.40000,100,,
SVZ4,F,S,20240930185801777,1951778201822822422,1,33.75000,1,,
SVZ4,F,S,20240930185801777,1951778201822822423,1,34.00000,1,,
SVZ4,F,S,20240930185801777,1951778201822822424,1,34.12000,1,,
SVH5,F,B,20240930185801777,1951778201822822425,1,32.19000,1,,
SVH5,F,B,20240930185801777,1951778201822822426,1,32.10000,1,,
SVH5,F,B,20240930185801777,1951778201822822427,1,32.01000,1,,
SVH5,F,B,20240930185801777,1951778201822822428,1,31.92000,1,,
SVH5,F,B,20240930185801777,1951778201822822429,1,31.42000,1,,
SVH5,F,B,20240930185801777,1951778201822822430,1,31.24000,1,,
SVH5,F,B,20240930185801777,1951778201822822431,1,31.29000,1,,
SVH5,F,B,20240930185801777,1951778201822822432,1,31.20000,1,,
SVH5,F,B,20240930185801777,1951778201822822433,1,31.14000,1,,
SVM5,F,S,20240930185801777,1951778201822822434,1,35.90000,1,,
SVZ4,F,B,20240930185801777,1951778201822822435,1,31.50000,2,,
SVZ4,F,B,20240930185801777,1951778201822822436,1,31.60000,5,,
SVZ4,F,B,20240930185801777,1951778201822822437,1,31.20000,5,,
SVH5,F,B,20240930185801777,1951778201822822438,1,32.14000,1,,
SVH5,F,B,20240930185801777,1951778201822822439,1,32.19000,1,,
SVH5,F,S,20240930185801777,1951778201822822440,1,34.56000,1,,
SVZ4,F,S,20240930185801777,1951778201822822441,1,34.25000,1,,
SVZ4,F,S,20240930185801777,1951778201822822442,1,34.52000,1,,
SVZ4,F,S,20240930185801777,1951778201822822443,1,34.56000,1,,
SVZ4,F,S,20240930185801777,1951778201822822444,1,34.65000,1,,
SVH5,F,S,20240930185801777,1951778201822822445,1,34.70000,1,,
SVH5,F,S,20240930185801777,1951778201822822446,1,34.56000,1,,
SVH5,F,S,20240930185801777,1951778201822822447,1,34.65000,1,,
SVM5,F,S,20240930185801777,1951778201822822448,1,35.70000,1,,
SVZ4,F,S,20240930185801777,1951778201822822449,1,33.69000,1,,
SVZ4,F,S,20240930185801777,1951778201822822450,1,33.25000,1,,
SVZ4,F,S,20240930185801777,1951778201822822451,1,33.50000,1,,
SVZ4,F,S,20240930185801777,1951778201822822452,1,34.50000,1,,
SVZ4,F,B,20240930185801787,1951778201822822453,1,31.25000,5,,
SVZ4,F,S,20240930185801787,1951778201822822454,1,33.80000,1,,
SVH5,F,S,20240930185801787,1951778201822822455,1,34.74000,8,,
SVZ4,F,S,20240930185801787,1951778201822822456,1,33.21000,1,,
SVZ4,F,B,20240930185801787,1951778201822822457,1,31.57000,50,,
SVZ4,F,S,20240930185801787,1951778201822822458,1,33.54000,1,,
SVZ4,F,S,20240930185801787,1951778201822822459,1,33.96000,4,,
SVZ4,F,S,20240930185801787,1951778201822822460,1,33.98000,15,,
SVZ4,F,S,20240930185801787,1951778201822822461,1,34.78000,15,,
SVZ4,F,S,20240930185801787,1951778201822822462,1,33.00000,1,,
SVZ4,F,S,20240930185801797,1951778201822822463,1,32.75000,1,,
SVZ4,F,S,20240930185801797,1951778201822822464,1,33.12000,1,,
SVZ4,F,S,20240930185801797,1951778201822822465,1,34.44000,1,,
